 1.23000000e+00  4.85076486e-05  1.23000000e+00  1.95741310e-06  1.23000000e+00  1.35297957e-04  1.23000000e+00 -1.04269942e-15  1.23000000e+00  3.48848125e-18 
 1.24000000e+00  4.98660118e-05  1.24000000e+00  1.98372876e-06  1.24000000e+00  1.36433466e-04  1.24000000e+00 -1.04388512e-15  1.24000000e+00  3.49213078e-18 
 1.25000000e+00  5.12356095e-05  1.25000000e+00  2.00982427e-06  1.25000000e+00  1.37546028e-04  1.25000000e+00 -1.04503703e-15  1.25000000e+00  3.49566165e-18 
 1.26000000e+00  5.26162154e-05  1.26000000e+00  2.03570483e-06  1.26000000e+00  1.38636211e-04  1.26000000e+00 -1.04615721e-15  1.26000000e+00  3.49908090e-18 
 1.27000000e+00  5.40076083e-05  1.27000000e+00  2.06137559e-06  1.27000000e+00  1.39704564e-04  1.27000000e+00 -1.04724753e-15  1.27000000e+00  3.50239495e-18 
 1.28000000e+00  5.54095727e-05  1.28000000e+00  2.08684169e-06  1.28000000e+00  1.40751618e-04  1.28000000e+00 -1.04830969e-15  1.28000000e+00  3.50560961e-18 
 1.29000000e+00  5.68218984e-05  1.29000000e+00  2.11210823e-06  1.29000000e+00  1.41777887e-04  1.29000000e+00 -1.04934526e-15  1.29000000e+00  3.50873019e-18 
 1.30000000e+00  5.82443799e-05  1.30000000e+00  2.13718027e-06  1.30000000e+00  1.42783865e-04  1.30000000e+00 -1.05035564e-15  1.30000000e+00  3.51176153e-18 
 1.31000000e+00  5.96768169e-05  1.31000000e+00  2.16206283e-06  1.31000000e+00  1.43770035e-04  1.31000000e+00 -1.05134214e-15  1.31000000e+00  3.51470805e-18 
 1.32000000e+00  6.11190136e-05  1.32000000e+00  2.18676088e-06  1.32000000e+00  1.44736860e-04  1.32000000e+00 -1.05230595e-15  1.32000000e+00  3.51757380e-18 
 1.33000000e+00  6.25707791e-05  1.33000000e+00  2.21127935e-06  1.33000000e+00  1.45684791e-04  1.33000000e+00 -1.05324817e-15  1.33000000e+00  3.52036250e-18 
 1.34000000e+00  6.40319264e-05  1.34000000e+00  2.23562312e-06  1.34000000e+00  1.46614265e-04  1.34000000e+00 -1.05416981e-15  1.34000000e+00  3.52307758e-18 
 1.35000000e+00  6.55022733e-05  1.35000000e+00  2.25979700e-06  1.35000000e+00  1.47525702e-04  1.35000000e+00 -1.05507180e-15  1.35000000e+00  3.52572218e-18 
 1.36000000e+00  6.69816416e-05  1.36000000e+00  2.28380576e-06  1.36000000e+00  1.48419514e-04  1.36000000e+00 -1.05595501e-15  1.36000000e+00  3.52829921e-18 
 1.37000000e+00  6.84698570e-05  1.37000000e+00  2.30765411e-06  1.37000000e+00  1.49296096e-04  1.37000000e+00 -1.05682024e-15  1.37000000e+00  3.53081138e-18 
 1.38000000e+00  6.99667492e-05  1.38000000e+00  2.33134670e-06  1.38000000e+00  1.50155834e-04  1.38000000e+00 -1.05766823e-15  1.38000000e+00  3.53326119e-18 
 1.39000000e+00  7.14721517e-05  1.39000000e+00  2.35488812e-06  1.39000000e+00  1.50999100e-04  1.39000000e+00 -1.05849968e-15  1.39000000e+00  3.53565095e-18 
 1.40000000e+00  7.29859016e-05  1.40000000e+00  2.37828290e-06  1.40000000e+00  1.51826257e-04  1.40000000e+00 -1.05931524e-15  1.40000000e+00  3.53798283e-18 
 1.41000000e+00  7.45078398e-05  1.41000000e+00  2.40153551e-06  1.41000000e+00  1.52637657e-04  1.41000000e+00 -1.06011552e-15  1.41000000e+00  3.54025884e-18 
 1.42000000e+00  7.60378104e-05  1.42000000e+00  2.42465035e-06  1.42000000e+00  1.53433640e-04  1.42000000e+00 -1.06090108e-15  1.42000000e+00  3.54248088e-18 
 1.43000000e+00  7.75756609e-05  1.43000000e+00  2.44763177e-06  1.43000000e+00  1.54214538e-04  1.43000000e+00 -1.06167245e-15  1.43000000e+00  3.54465070e-18 
 1.44000000e+00  7.91212422e-05  1.44000000e+00  2.47048405e-06  1.44000000e+00  1.54980673e-04  1.44000000e+00 -1.06243015e-15  1.44000000e+00  3.54676995e-18 
 1.45000000e+00  8.06744083e-05  1.45000000e+00  2.49321140e-06  1.45000000e+00  1.55732359e-04  1.45000000e+00 -1.06317463e-15  1.45000000e+00  3.54884020e-18 
